relative_path,folder,top_level_folder,filename,file_size_bytes,sha256,parse_status,parse_error,file_format,dwg_version,title,subject,author,last_saved_by,company,object_count,entity_count,xdata_entity_count,registered_appids,plant_appid_present,native_plant_object_count,relationship_record_count,relationship_fields,relationship_storage,external_file_references,companion_files,connectivity_assessment
Reference/TM01_PID/Code 14/DWG/GORB18778.04_SH1(2)_Code 14 - P&ID Ventil Unit SU01_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18778.04_SH1(2)_Code 14 - P&ID Ventil Unit SU01_SWE Shotton_CE.dwg,369452,ba7618f696fb5abedc36efe317e7f04289b000d0cad702afaf75c81aa5faf249,ok,,AC1024,33,,,,gorceschma,,3422,2803,1033,GENIUS_AMGTXT_16|GENIUS_GE3MANIP_13|GENIUS_GENBLLY_14|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENOBJ-N-TIT_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_GENTITLE_13|GENIUS_GENTRA_14|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18778.04_SH2(2)_Code 14 - P&ID Ventil Unit SU02_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18778.04_SH2(2)_Code 14 - P&ID Ventil Unit SU02_SWE Shotton_CE.dwg,354594,3e12a6adf13f407bae69c4e21af2d8d75eb4e098a3aa62f800339dd51683d5af,ok,,AC1024,33,,,,gorceschma,,3355,2796,1023,GENIUS_AMGTXT_16|GENIUS_GE3MANIP_13|GENIUS_GENBLLY_14|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENOBJ-N-TIT_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_GENTITLE_13|GENIUS_GENTRA_14|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH1(12)_Code 14 - P&ID Ventil Unit WU01_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH1(12)_Code 14 - P&ID Ventil Unit WU01_SWE Shotton_CE.dwg,434571,bb838c7fc5837ef4fdb9d2e089f0fef1709fafbcc94bf64ef72cd2fbf4918edd,ok,,AC1024,33,,,,gorceschma,,4583,4010,1296,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH10(12)_Code 14 - P&ID Ventil Unit WU10_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH10(12)_Code 14 - P&ID Ventil Unit WU10_SWE Shotton_CE.dwg,425574,42b5b07282fa5ba9a8c10e27deb8eab5fbde1c02d1589e1c5ef6003c98562bea,ok,,AC1024,33,,,,gorceschma,,4576,4003,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH11(12)_Code 14 - P&ID Ventil Unit WU11_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH11(12)_Code 14 - P&ID Ventil Unit WU11_SWE Shotton_CE.dwg,434507,cdd5faffe6b7bd4b5f2215d506fd084ea22c2a176523f5f3332e4221fb122be5,ok,,AC1024,33,,,,gorceschma,,4574,4001,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH12(12)_Code 14 - P&ID Ventil Unit WU12_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH12(12)_Code 14 - P&ID Ventil Unit WU12_SWE Shotton_CE.dwg,442861,e2edbc4d9e3ee7e2204824686171cb39323c5b4658f6416e67647534b2ec4af0,ok,,AC1024,33,,,,gorceschma,,4623,4001,1289,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH2(12)_Code 14 - P&ID Ventil Unit WU02_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH2(12)_Code 14 - P&ID Ventil Unit WU02_SWE Shotton_CE.dwg,429323,bff0c40f2c58c15f6ade907c8fa26cb7f0335ff207706c39fc635edcfd6e117f,ok,,AC1024,33,,,,gorceschma,,4573,4000,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH3(12)_Code 14 - P&ID Ventil Unit WU03_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH3(12)_Code 14 - P&ID Ventil Unit WU03_SWE Shotton_CE.dwg,431401,3f07068b8913c5a270e766148d6d7e53ab458ac17906d8a036681f94ce4d6901,ok,,AC1024,33,,,,gorceschma,,4574,4001,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH4(12)_Code 14 - P&ID Ventil Unit WU04_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH4(12)_Code 14 - P&ID Ventil Unit WU04_SWE Shotton_CE.dwg,433193,b1f458f5f51fa11a9677295ac4d8717b1b190e6a0651441ec7d0b3821cebb68e,ok,,AC1024,33,,,,gorceschma,,4574,4001,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH5(12)_Code 14 - P&ID Ventil Unit WU05_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH5(12)_Code 14 - P&ID Ventil Unit WU05_SWE Shotton_CE.dwg,431846,6fb863379ac246989b382af3599debdf5238e1ee3c40ae2e15c4ecc940c10c1f,ok,,AC1024,33,,,,gorceschma,,4574,4001,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH6(12)_Code 14 - P&ID Ventil Unit WU06_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH6(12)_Code 14 - P&ID Ventil Unit WU06_SWE Shotton_CE.dwg,433483,55a963638e9f49aa742285a412881ba021d4811d01b08f92446299a0914517a4,ok,,AC1024,33,,,,gorceschma,,4585,4009,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH7(12)_Code 14 - P&ID Ventil Unit WU07_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH7(12)_Code 14 - P&ID Ventil Unit WU07_SWE Shotton_CE.dwg,427498,b28498e7160335f3841dc5cec891cfc0d25c9c9f3dbad8510a2189ea8b711565,ok,,AC1024,33,,,,gorceschma,,4574,4001,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH8(12)_Code 14 - P&ID Ventil Unit WU08_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH8(12)_Code 14 - P&ID Ventil Unit WU08_SWE Shotton_CE.dwg,431594,893e4e86f4ba8076880f5c0baa0226bbb764f98f454b9b536104d538a2737294,ok,,AC1024,33,,,,gorceschma,,4574,4001,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18779.05_SH9(12)_Code 14 - P&ID Ventil Unit WU09_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18779.05_SH9(12)_Code 14 - P&ID Ventil Unit WU09_SWE Shotton_CE.dwg,431593,ab49d1919eb01e77ae978c8df1b681ac56b73ba77f5d0be74ae02e265cf45f79,ok,,AC1024,33,,,,gorceschma,,4574,4001,1280,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18780.03_Code 14 - P&ID Bale pulper Extractor_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18780.03_Code 14 - P&ID Bale pulper Extractor_SWE Shotton_CE.dwg,281854,4415177ac81d6b8dd6d08a23037a92302331e43ec160d2650fafedbdc9700b9a,ok,,AC1024,33,,,,gorceschma,,1886,1443,874,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18784.04_Code 14 - P&ID Machine Hall Extractors_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18784.04_Code 14 - P&ID Machine Hall Extractors_SWE Shotton_CE.dwg,309210,57bb7a316759917a43b3359ed580adfdbfcc15ef3eabc379c5e604e474140904,ok,,AC1024,33,,,,gorceschma,,2311,1863,1114,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
